code,date,tail_threshold_amount,tail_history_n_dates,tail_order_count,tail_committed_amount_share,submitted_pressure,cancellation_adjusted_pressure,executed_pressure,quantile_large_submitted_pressure,quantile_large_committed_pressure,quantile_large_executed_pressure,commitment_asymmetry,execution_conversion_asymmetry,price_net_flow_confirmation,indicative_path_return,signed_net_flow_amount,price_flow_direction_conflict,price_response_per_million_flow,price_path_grid_coverage,surprise__submitted_pressure,surprise__cancellation_adjusted_pressure,surprise__quantile_large_submitted_pressure,surprise__quantile_large_committed_pressure,surprise__commitment_asymmetry,surprise__execution_conversion_asymmetry,surprise__price_net_flow_confirmation,surprise__indicative_path_return
603650.SH,2026-03-05,141571.99999999988,20.0,51.0,0.3668527442577705,-0.23267101523201936,-0.2315909264368857,0.016239923075741167,-0.4443233772861294,-0.4443233772861294,0.07238114274090399,0.0022517191896626043,0.08857668590004372,0.15124310676748778,0.011662837957236105,-7051923.199999999,1.0,0.0016538520948773878,1.0,0.04793574493045208,0.040999218070787685,-0.12605181641767682,-0.12809791749051314,0.01051644500728155,-0.02247677512455923,0.03836188538821597,0.01379374914524073
603650.SH,2026-03-06,142504.8,20.0,56.0,0.4348255765053157,-0.4820792655442461,-0.472087716900929,0.018300095693045436,-0.6954537836331512,-0.6797096809330582,0.2942626775618279,0.025150586362060023,0.11041255018008617,-0.06070261496741782,-0.009185656244479756,-12455203.0,0.0,-0.0007374955064545331,1.0,-0.2359590215139114,-0.2271831906369835,-0.37718222276469865,-0.3634842211374419,0.025128482287390952,0.0054750254556105715,-0.17342134039849932,-0.007054745056475131
603650.SH,2026-03-09,143767.49999999994,20.0,59.0,0.45606199145920445,-0.5116827197583992,-0.5160991467004377,0.020137144123643626,-0.6534197243427651,-0.6534197243427651,-0.20694251386864992,-0.01182614038758456,0.3585160485202784,0.12911781816758014,-0.013953488372093092,-20131682.0,0.0,-0.0006931109070813059,1.0,-0.26556247572806446,-0.2711946204364922,-0.3351481634743125,-0.3371942645471488,-0.011848244462253632,0.2535785237958028,0.01639909273649863,-0.011822577184088467
603650.SH,2026-03-10,145700.0,20.0,79.0,0.49470205822379004,-0.23557977343573597,-0.2695993071458946,0.016615827749357336,-0.19491427528340863,-0.26447594737752306,0.10426416247705397,-0.06928101024196232,0.1760926906649993,0.13651328731153464,0.005908419497784312,-3494781.0,1.0,0.0016906408435271396,1.0,0.010540470594598755,-0.024694780881949097,0.12335728558504397,0.051749512418093224,-0.06930311431663139,0.0711551659405237,-0.0036671751559993193,0.008593525919220135
603650.SH,2026-03-11,150851.84999999998,20.0,41.0,0.34934628119624184,-0.33310672568366134,-0.3361718461692805,0.016592781583443617,-0.3248696604667046,-0.3248696604667046,-1.0,-0.006866132339121145,0.056444414945420796,-0.13379576067942264,0.0050368771361755105,-5786048.0,1.0,0.0008705211460697594,1.0,-0.08553210255146831,-0.07226312955083053,-0.006598099598252027,-0.008644200671088342,-0.006888236413790216,-0.05310436123482466,-0.26661131341898003,0.0071677883241801355
603650.SH,2026-03-12,150467.49999999974,20.0,41.0,0.36814730934549533,-0.45283554075880117,-0.4576597734333695,0.015637816458457625,-0.6447346326533148,-0.6447346326533148,-0.08030385241454151,-0.01200165138473508,0.16832473886971483,0.10681449946861239,-0.001452432824981864,-10756426.11,0.0,-0.00013502931272232102,1.0,-0.17222878059632973,-0.17937903839825153,-0.32050026491196315,-0.31692569224161304,-0.01202375545940415,0.05877596268946937,0.005158418337484705,0.0006784783630227609
603650.SH,2026-03-13,150849.0,20.0,49.0,0.4982410641120833,-0.24238938418825945,-0.2439121009538054,0.011614972863980137,-0.18308955666007115,-0.1922603521855767,-0.31452230527566205,-0.003195873415457018,0.08913307689112757,0.17618924771027739,-0.011498448622011326,-3718044.0,0.0,-0.003092606925041294,1.0,0.03821737597421199,0.03436863408131258,0.14114481108128046,0.13554858822612503,0.0009209869214900634,-0.022784158133316093,0.08568482592863358,-0.009938898876187041
603650.SH,2026-03-16,153264.49999999907,20.0,41.0,0.3880568144964433,-0.341488377442051,-0.3412006320229298,0.02099058782388377,-0.3540935237410299,-0.3540935237410299,0.014212517565668577,0.0006465455816492272,0.1290599723922749,-0.024729143476635813,-0.020147508544702375,-5985412.24,0.0,-0.003366102072310897,1.0,-0.06947166159977486,-0.07729191540447983,-0.02985915599967831,-0.026284583329328204,0.002928276456764245,0.017142737367831243,-0.11523356525827962,-0.01858795879887809
603650.SH,2026-03-17,155696.59999999974,20.0,60.0,0.39854043464520983,-0.37714259280804546,-0.37649563992537405,0.024491841042674357,-0.4944073024109617,-0.4944073024109617,-0.8466106650917629,0.0015022779767177585,0.17740498026243928,-0.22549380840084868,0.002922908293752302,-5939716.0,1.0,0.0004920956311298065,1.0,-0.0627336582044789,-0.07361006326778652,-0.15835708918029717,-0.16224419245842653,0.0018627993532796538,0.056907272486973234,-0.3159982301824925,0.004482458039576587
603650.SH,2026-03-18,156885.10000000006,20.0,63.0,0.48052276946469047,-0.42587472299939216,-0.4288506347790326,0.01850840835726636,-0.5304347991454108,-0.5304347991454108,0.5596742893588389,-0.0072094184658687555,0.11436968894882789,0.034788747584920364,0.001153846153846283,-7932890.0,1.0,0.00014545092064129685,1.0,-0.09573444930214137,-0.0901643956829275,-0.17977265427758365,-0.18659903750071005,-0.008283830245052248,-0.006871257181710139,-0.03167781833067298,0.0027133958996705676
603650.SH,2026-03-19,157566.1999999995,20.0,62.0,0.4191619569618411,-0.45260710629243145,-0.4547107818049662,0.01801249050565086,-0.5895422890447849,-0.5832631712698008,-0.04605303103762958,-0.005149225208316732,0.19812626435374303,0.07309891368782598,-0.009280303030302917,-13185078.0,0.0,-0.0007038489290925857,1.0,-0.12246683259518065,-0.11602454270886109,-0.23888014417695774,-0.2394274096251,-0.006223636987500225,0.0842304599449285,0.025437551468490173,-0.007720753284478632
603650.SH,2026-03-20,158937.00000000006,20.0,39.0,0.40411199764222566,-0.3281739420364856,-0.328108860219131,0.021605319688790845,-0.5516978218957588,-0.5516978218957588,-0.30280523185662267,0.0001454331262904507,0.05706737568953879,0.5587202328141374,-0.0032461332824135214,-1240044.2599999998,0.0,-0.0026177559842992253,1.0,0.00912360952637059,0.015499935022136646,-0.18734369458018219,-0.19722975358778,0.000505954502852346,-0.056828428719275736,0.49280138210196867,-0.0016865835365892368
603650.SH,2026-03-23,159202.50000000012,20.0,39.0,0.4604369013997428,-0.38092650723599064,-0.3803748646857814,0.026985437451601566,-0.4918252367634143,-0.4918252367634143,-0.17251386390543755,0.0012741394058283229,0.3529773860330027,0.3658434281854,-0.020000000000000018,-6430257.0,0.0,-0.0031102955916065106,1.0,-0.04362895567313446,-0.04168862558967629,-0.10544599783895775,-0.11635348772955445,0.0008781500518584839,0.2390815816241882,0.2921967992941494,-0.018440450254175733
603650.SH,2026-03-24,159036.75,20.0,44.0,0.6421215475995231,-0.4982816389493595,-0.5103066795082649,0.017082997402382474,-0.5336462210676155,-0.5522402150599882,0.26055335425993587,-0.03160127815485958,0.14424881055159178,0.0468854751928801,0.011774426771328228,-13654529.0,1.0,0.0008623092580730808,1.0,-0.16098408738650333,-0.1716204404121598,-0.11241265894515595,-0.13202808382052744,-0.03199726750882942,0.03035300614277725,-0.02676115369837051,0.013333976517152513
603650.SH,2026-03-25,158642.99999999994,20.0,47.0,0.5599070502779826,0.31455089253879936,-0.015024639481681604,0.020998814744552202,0.45963619147005086,-0.005150592316901509,0.50583452837072,-0.477616500764848,0.01314743904284807,0.40063260533575634,-0.07230046948356805,-21598903.0,0.0,-0.003347413962809348,1.0,0.6738663776638476,0.3438234964924703,0.9277104984948227,0.4629237147078703,-0.47801249011881786,-0.10856739162770332,0.3269859764445057,-0.07074091973774377
603650.SH,2026-03-26,158653.50000000003,20.0,29.0,0.46951835194515795,-0.7045847017035429,-0.7029270851714403,0.01729315583371772,-0.9319420997448986,-0.9309662819832505,-0.3620000486651374,0.006524722630247837,0.27607581908623985,0.0322365371603753,-0.01166238387033014,-13235580.0,0.0,-0.000881138859825505,1.0,-0.36728715014068675,-0.3642408460753352,-0.4638677927201268,-0.46289197495847867,0.00713580023448912,0.16218001467742532,-0.05826788462126851,-0.009441521970232236
603650.SH,2026-03-27,159030.0,20.0,23.0,0.35118945970439663,-0.1168632201860002,-0.08716680608118982,0.031583790628957366,0.07671138457492419,0.1748749798074887,0.09178336700052851,0.05724362976810382,0.04761455065688988,-0.0750055652211982,-0.007216494845360799,2784218.75,1.0,-0.0025919281110215234,1.0,0.24245226493904803,0.27168132989296206,0.5698276541621122,0.6679912493946767,0.05684764041413398,-0.07410028001366151,-0.1486521941124488,-0.004760094870820686
603650.SH,2026-03-30,159508.00000000003,20.0,29.0,0.5436266595886422,-0.3120109324676068,-0.31114133828263224,0.013725283382149263,-0.4226781486940622,-0.4226781486940622,-0.2357583768279651,0.0019045448897495598,0.15102527974794167,0.04643056231092729,-0.014653465346534666,-4250418.119999999,0.0,-0.0034475350266319734,1.0,0.025286619095249374,0.027544900813472883,0.045396158330709646,0.045396158330709646,0.001508555535779721,0.029310449077390277,-0.013561632129425745,-0.012197065371994553
603650.SH,2026-03-31,159240.0,20.0,17.0,0.4792926653205202,-0.5782373747393548,-0.5790595093642056,0.013437567548094243,-0.794996418150419,-0.794996418150419,0.07695153611774387,-0.0024689161790487635,0.11109878632514998,,0.0,-1479941.0,,0.0,1.0,-0.2409398231764986,-0.24037327026810046,-0.3269221111256472,-0.3269221111256472,-0.0028649055330186024,-0.02555560514678336,,0.00523131406388716
603650.SH,2026-04-01,159836.99999999994,20.0,29.0,0.3048755943674096,-0.13291172400459636,-0.10821816975695117,0.016180453640660092,0.07938176840154088,0.18084920636352503,0.3994021674184098,0.0484097797439631,0.049718974375436625,0.14182337497458933,0.012096774193548487,2069295.0,0.0,0.005845843243009161,1.0,0.22640376112045188,0.2506299662172007,0.5724980379887289,0.673965475950713,0.049571521270342256,-0.08693541709649671,0.06872446128676335,0.017328088257435648
603650.SH,2026-04-02,159600.0,20.0,26.0,0.5324365524870458,-0.6778744540207888,-0.6800056842994302,0.01380894857765461,-0.943226358240877,-0.943226358240877,-1.0,-0.007827078681185484,0.10310840202417779,0.015086506021457474,-0.0015926737009754888,-9576407.0,0.0,-0.0001663122401726788,1.0,-0.3185589688957406,-0.3211575483252783,-0.45011008865368896,-0.45011008865368896,-0.006665337154806328,-0.0186064286463736,-0.058012407666368504,0.0036386403629116715
603650.SH,2026-04-03,160140.0,20.0,20.0,0.5903839921076965,-0.5017276990113609,-0.5024997951890893,0.010124409698797571,-0.5230017106546173,-0.5230017106546173,1.0,-0.0020547726703087354,0.031577643476181916,-0.08906696100458089,0.007404360345536709,2484808.0,0.0,0.002979852103475894,1.0,-0.12269314898934292,-0.12406454288351154,-0.010580659876431087,-0.010580659876431087,0.0007776221269441552,-0.09013718719436947,-0.135952436197461,0.01263567440942387
603650.SH,2026-04-07,160018.39999999988,20.0,25.0,0.6232690832798473,-0.5854633261797481,-0.5847692749532661,0.013563628270562376,-0.662263904385224,-0.662263904385224,-0.38383854126081196,0.0021016442843790895,0.12174444970516271,0.22275688149878434,0.0008113590263691961,-2042667.0,1.0,0.00039720572485324283,1.0,-0.20642877615773003,-0.2063340226476884,-0.15355939785243444,-0.15355939785243444,0.00493403908163198,2.9619034611322315e-05,0.17587140630590425,0.003230762518063701
603650.SH,2026-04-08,159600.0,20.0,55.0,0.4592000475255566,0.0648146841931306,0.059452494945743464,0.016112305297504983,0.20844730404784342,0.19927467411071223,0.18590790076501001,-0.010653489815036998,-0.023437619253698472,0.3083173365401263,0.008017638805371874,6182433.0,0.0,0.0012968420046558656,1.0,0.44384923421514866,0.4378877472513212,0.7171518105806329,0.7079791806435017,-0.008391645390358249,-0.14149468858069378,0.26143186134724616,0.00954019206835055
603650.SH,2026-04-09,159540.0,20.0,49.0,0.6022367876865139,-0.6158535605403156,-0.6254545927559576,0.024543425081124018,-0.7942556875343912,-0.8147008740454724,-0.13359789501991615,-0.030472490600731317,0.26332863113359306,0.18739750176121256,-0.019540229885057547,-14600629.0,0.0,-0.001338314252424071,1.0,-0.23681901051829757,-0.24701934045037988,-0.2855511810016017,-0.3059963675126829,-0.028210646176052567,0.15059439349660414,0.14051202656833245,-0.01801767662207887
603650.SH,2026-04-10,160110.0,20.0,27.0,0.4174263549577015,-0.35904965911599235,-0.3933862493097775,0.01628892611852589,-0.6219538578235507,-0.7183108909018727,-1.0,-0.07618303629021661,0.09019139009150333,0.12164490881835606,0.006386684730017356,-9107846.01,1.0,0.0007012288880383316,1.0,0.04435095600169908,0.011226500422629515,-0.09523560292353672,-0.19159263600185872,-0.07392119186553786,-0.027865679235491977,0.04854599513053008,0.00880608822171186
605111.SH,2026-01-05,,0.0,0.0,0.0,-0.1547679631574467,-0.18111808878163652,0.018963299076347594,,,,-0.0515121605243517,0.04522744309096645,0.09195330528329457,0.004215851602023646,-5055539.0,1.0,0.0008339074433058102,1.0,,,,,,,,
605111.SH,2026-01-06,,1.0,0.0,0.0,-0.5228871096042575,-0.5220588528363157,0.012057474135655869,,,,0.0022662256556870153,0.14943947280862122,0.10681285661092832,0.00027570995312919955,-12019705.5,1.0,2.2938162097996212e-05,1.0,,,,,,,,
605111.SH,2026-01-07,,2.0,0.0,0.0,-0.36455760309026597,-0.37350264031517694,0.012093339802769968,,,,-0.019941774119810685,0.08688122795952342,0.03519387347686219,0.006222943722943741,-10676221.35,1.0,0.000582878859376886,1.0,,,,,,,,
605111.SH,2026-01-08,,3.0,0.0,0.0,-0.40801900722736023,-0.41314701969592893,0.015055423778930177,,,,-0.012202916019778853,0.0995888812364492,0.012453668781224258,-0.0027092928745595657,-7683780.449999999,0.0,-0.00035259894425526087,1.0,,,,,,,,
605111.SH,2026-01-09,,4.0,0.0,0.0,-0.46776274242992105,-0.46103846284963423,0.019186268034018038,,,,0.016367730604551656,0.06258895850283622,-0.04118249256578097,0.0008141112618724744,-6800256.8,1.0,0.00011971772328838445,1.0,,,,,,,,
605111.SH,2026-01-12,152889.59999999887,5.0,51.0,0.3719819206963497,-0.30434502827376825,-0.301046527813014,0.01503265418898473,-0.3131473760469233,-0.2908690219499511,-0.2293460099664992,0.007147306663537356,0.09112634192607937,0.28036721002763704,-0.005350454788657144,-5564545.96,0.0,-0.0009615258508272222,1.0,0.10367397895359198,0.11210049188291493,,,0.01935022268331621,0.004245113966555941,0.24517333655077483,-0.0061645660505296185
605111.SH,2026-01-13,151288.79999999952,6.0,67.0,0.4653292875708956,-0.3038353347996029,-0.23828433055326023,0.004508463523833123,-0.264141648086492,-0.0929183184190782,0.16263172263799244,0.1289813799996583,0.07252310565230485,-0.2503930340490872,0.0,-3458721.629999999,,0.0,1.0,0.08245297035921018,0.15504049945229273,,,0.13394972518170423,-0.01648067929049654,-0.3139666234291656,-0.000544910607500837
605111.SH,2026-01-14,159233.5,7.0,55.0,0.435782355672017,0.04005923887771523,0.049214836097170984,0.009804540384703731,0.2686479500118851,0.2891473441149592,-0.46236559139784944,0.017869268100040303,-0.006148713940710454,0.19899973395015058,0.00027654867256643456,-138133.6299999999,1.0,0.002002037248745528,1.0,0.4046168419679812,0.4227174764123479,,,0.015603042444353288,-0.09302994190023388,0.16380586047328838,8.387194372350137e-07
605111.SH,2026-01-15,163491.9999999991,8.0,61.0,0.4989415801496798,-0.11410961927276593,-0.11426152147600284,0.006515849376252819,0.023629199944457484,0.03724517436834185,-0.4202890610853951,-0.0002982577850860757,0.026721757247287925,-0.14511391886732355,0.0,-4275749.0,,0.0,1.0,0.22034169640925122,0.22301306258809267,,,-0.005005023944698261,-0.05298040955862621,-0.20868750824740193,-0.00027612931284781705
605111.SH,2026-01-16,175050.0,9.0,63.0,0.4389933051996129,-0.16793133541499675,-0.16043685850117984,0.017674220272465707,-0.1914267726487863,-0.13453982804092954,-1.0,0.014716915988175594,0.022420668780277132,0.030762214525142245,0.00406834825061031,-2040368.2799999998,1.0,0.0019939283954210052,1.0,0.1364136928587715,0.14060966931183416,,,0.012450690332488579,-0.05010243687202772,-0.004431658951719944,0.00379263829748111
605111.SH,2026-01-19,176894.9999999988,10.0,70.0,0.46539369659344165,-0.1423578536039378,-0.14816148318859568,0.015943188837473768,-0.248015160437462,-0.2512628345357402,0.3177106876452731,-0.011648575021782959,0.05807061821150983,0.2399719702524151,0.010144153764015007,1799275.4500000002,0.0,0.005637910395548035,1.0,0.16173232793274775,0.12150394599454145,-0.0565883877886757,-0.158344516116662,-0.016355341181395144,-0.009485413866060707,0.20699392625141289,0.00986802445116719
605111.SH,2026-01-20,177550.0,11.0,78.0,0.38668570617784975,-0.04644970104038973,-0.033662297949934084,0.027802302903319705,-0.3054188170198188,-0.2622632301596971,-0.3497699485958893,0.020243406030929445,0.01282631482907537,0.08625621733302616,0.016050054406964165,8743957.04,0.0,0.0018355596137469507,1.0,0.2573856337592132,0.20462203260332615,-0.08569785047669468,-0.14853415692969324,0.01797718037524243,-0.04976264367376085,0.05106234385616397,0.01577350573439773
605111.SH,2026-01-21,177550.0,12.0,51.0,0.3702333528209503,-0.5592827542893621,-0.5953274663082957,0.01794678423200247,-0.8406705793468953,-0.9278493504005236,-0.5538211798197564,-0.10005590180631319,0.20373578608322812,-0.11687818553772897,-0.0013099292638198978,-15148711.32,0.0,-8.647133318135019e-05,1.0,-0.32339941918206233,-0.3856262566408473,-0.5926554189094333,-0.7933095223595941,-0.10476266796592537,0.1434059977260551,-0.17760323094267313,-0.0018552592310393523
605111.SH,2026-01-22,176122.31399999995,13.0,69.0,0.5265653436436603,-0.6192978253185871,-0.6260609854361994,0.007381681518125298,-0.803307030344348,-0.8116019164764785,-0.029171234463330538,-0.021517224231665244,0.270636678198411,-0.1473834277159451,0.008273009307135482,-30569895.64,1.0,0.0002706260238687295,1.0,-0.31546249051898423,-0.3877766548829391,-0.5472286260823711,-0.6187005851881436,-0.02378344988735226,0.20804771969557476,-0.1825773011928073,0.007996460634569047
605111.SH,2026-01-23,177514.99999999997,14.0,189.0,0.5715430107310414,-0.0684591807924558,-0.03517602537793679,0.03470484918654246,0.03975289675933187,0.09103634960097978,0.17067478480099557,0.059463624997699416,0.06675451625664541,0.1450445638639059,0.08610311436796647,-5536194.240000002,1.0,0.015552762536010819,1.0,0.23563100074422974,0.23448940380520034,0.30389454484582384,0.34229918413672,0.058479641062398946,-0.0008015158209251222,0.1120665198629037,0.08555778440074702
605111.SH,2026-01-26,183047.49999999968,15.0,69.0,0.6264341913972152,-0.13431342775582286,-0.128016013122688,0.0199378123920314,-0.13583489315238403,-0.12907985966124166,-0.04296671072175923,0.012714096683983489,0.14488030897539883,,0.0,-6923269.56,,0.0,1.0,0.16952190704378003,0.11026831743057222,0.12024351110959294,0.0638214716270932,0.010447871028296474,0.07812579271875342,,-0.0008141112618724744
605111.SH,2026-01-27,184500.0,16.0,65.0,0.559828042860511,-0.3622079728977385,-0.3598181000680695,0.029670539839847326,-0.40298326742576895,-0.396149665458753,0.06047473480782035,0.00543773042183926,0.2971465924564589,-0.007383747826853729,0.009980988593155882,-13836345.469999999,1.0,0.0007213601752569684,1.0,-0.12632463779043868,-0.15011689040062115,-0.15496810698830696,-0.2616098374178235,0.000730964262227074,0.22750778150198378,-0.042577621303715917,0.009435658625936427
605111.SH,2026-01-28,184890.79999999993,17.0,124.0,0.5115370472878911,0.07605457149339397,0.07334075977030013,0.032960453223523346,0.20651113814153457,0.2057764718832534,0.3108767486656727,-0.0053601619406661305,-0.03661106016936366,0.17531796200911878,0.03092105263157885,11223380.020000001,0.0,0.002755057084093646,1.0,0.37988990629299685,0.31162509032356034,0.4625895424035116,0.3986778031715883,-0.01079789236250539,-0.10913416582166852,0.14233991800811657,0.030106941369706375
605111.SH,2026-01-29,186717.5,18.0,103.0,0.590792677730844,-0.1503235172164144,-0.1626606368427285,0.03495196471486205,-0.11490794437360033,-0.1313071077999943,0.2753010938378419,-0.02475823150945544,0.15440373365480403,-0.256422377835942,-0.001253656498119593,-8652427.870000001,0.0,-0.00014489071933973234,1.0,0.0855598178908854,0.04704057282471988,0.13310721606386167,0.0032327202409352385,-0.02861020954821858,0.0847649227003289,-0.2916162513128042,-0.003694886254360985
605111.SH,2026-01-30,188750.0,19.0,54.0,0.5343906607562763,-0.4720983614760219,-0.45908953203802455,0.030904684390928326,-0.5248463561776744,-0.5014481152452094,0.36992192594545864,0.03219449322561607,0.3156594018187493,-0.0854588743434671,-0.01410590277777779,-18516881.2,0.0,-0.0007617861034706552,1.0,-0.3041670260610252,-0.277971443256388,-0.30512538963455027,-0.36852464732474743,0.029928267569929057,0.24313629616644444,-0.11843691834446932,-0.014920014039650265
605111.SH,2026-02-02,189000.0,20.0,50.0,0.46969808029435095,-0.36330854248110717,-0.3701617194287448,0.022535824605594928,-0.48652137649714683,-0.5059380855626734,0.1387582856610876,-0.015474794324978447,0.23291930371833794,0.04841800199055412,-0.0017361111111110494,-11573651.100000001,0.0,-0.00015000548194431913,1.0,-0.12742520737380736,-0.16046050976129644,-0.23850621605968483,-0.3713982575217438,-0.019326772363741584,0.1532171369124238,0.017655787465411875,-0.002281441078330504
605111.SH,2026-02-03,189750.0,20.0,34.0,0.41545312157708425,-0.0013107301565586568,-0.04285127930649193,0.015307497727534314,-0.06004361350623611,-0.15406392360527082,-0.2980963990997749,-0.07865570386006282,0.02754520186535528,0.11836012685964112,0.00022421524663673864,-572956.94,1.0,0.0003913300127516517,1.0,0.3027794513801269,0.2268141498766452,0.19603479075574087,0.03883740768306404,-0.08250768189882596,-0.061458583077446116,0.08759791233449887,-5.1914066211078413e-05
605111.SH,2026-02-04,190000.0,20.0,44.0,0.47551356463819555,-0.3003526829165456,-0.3028968462919553,0.023006470827456597,-0.49581471769501345,-0.49581471769501345,0.039934181972606266,-0.005554955170322229,0.2218923610415651,-0.058106732352032245,-0.010889292196007205,-2025987.8599999999,0.0,-0.005374806241929718,1.0,-0.06446934780924579,-0.10242436259396093,-0.24779955725755146,-0.3417507940897426,-0.00812469148869882,0.14219019423565096,-0.08886894687717449,-0.011139674155608792
605111.SH,2026-02-05,191432.84999999954,20.0,21.0,0.28285205249352685,-0.4106776619695094,-0.3992299420831229,0.02036005072629324,-0.6281164308815651,-0.6054978593709877,1.0,0.0269618468772046,0.1723194925617021,0.04169693469427356,-0.004859986114325365,-7166719.54,0.0,-0.0006781325943061373,1.0,-0.17653565280373823,-0.19875745838512854,-0.3720380266195881,-0.40283448030048213,0.024392110558828006,0.09049476877250998,0.0292432659130493,-0.004972093737643735
605111.SH,2026-02-06,192350.0,20.0,62.0,0.4989520668884307,-0.1025942736589383,-0.08859681484032983,0.027447321692011466,-0.028090678866116662,-0.011624412097072656,-0.05023526585584476,0.02765861314538287,0.09069924358233628,0.03152329660140209,-0.02669000218770512,-2230376.74,0.0,-0.011966589190529826,1.0,0.13154773550683285,0.11187566885766453,0.23605096922037533,0.23963842243866756,0.021366094602694563,0.008874519793144159,0.0007610820762598419,-0.02680210981102349
605111.SH,2026-02-09,194850.0,20.0,52.0,0.4283975696509671,-0.26062609582031476,-0.23973726412448484,0.01152900665279068,-0.25713139857757294,-0.22500218578050257,0.13140392449213237,0.0428591689303619,0.22630289170555556,-0.005546234075307281,0.00043346337234484444,-7996690.62,1.0,5.4205344803597045e-05,1.0,-0.10149866950460917,-0.07818851645253069,-0.0010529943155959676,-0.02233880670999705,0.036566650387673594,0.13539009895134774,-0.037069530676709365,0.00043346337234484444
605111.SH,2026-02-10,196977.49999999997,20.0,45.0,0.5274707461198805,-0.17771099532804419,-0.1588508108186185,0.029230962058407493,-0.13424135236143156,-0.1052200730475404,0.7462343690131529,0.03772386401948169,0.050353367119643,0.1985439561646094,-0.005488474204171201,-2342934.2399999993,0.0,-0.0023425643411011227,1.0,-0.018583569012338597,0.002697936853335664,0.1183319271460859,0.0843129816453463,0.028647950466570316,-0.06743640915922455,0.16778174163946716,-0.00560058182748957
605111.SH,2026-02-11,199000.0,20.0,19.0,0.2165721918478625,-0.4354824461425187,-0.44248517566482143,0.026235043820542626,-0.3762024874454331,-0.3762024874454331,0.5207421258655119,-0.01680638526607625,0.17079821345717935,0.061876289214955985,0.007482993197278853,-7504030.14,1.0,0.0009971965807266676,1.0,-0.2763550198268131,-0.28284134100492225,-0.15648152090230896,-0.1866694327525464,-0.025882298818987626,0.0530084371783118,0.030352992613553897,0.007370885573960484
605111.SH,2026-02-12,199000.0,20.0,31.0,0.44125272465953636,-0.4540879532508145,-0.44631156615571965,0.014102962322207004,-0.48306484758132195,-0.46712735919527787,0.07091873966260966,0.019120010438972046,0.23818538201013723,0.22549380840084868,-0.01261061946902653,-8749840.58,0.0,-0.0014412399121705012,1.0,-0.28126678787929404,-0.2847628184837655,-0.2304915680738045,-0.22899484903715647,0.016550274120595454,0.0885433606950358,0.19397051179944658,-0.012722727092344899
605111.SH,2026-02-13,199850.0,20.0,47.0,0.5329644313044327,-0.3539932760890852,-0.3749652780133222,0.023918101198937985,-0.42404306864485564,-0.46791770100922636,-0.05558011240688114,-0.04572328030191575,0.3070679080168261,0.19116963526318545,-0.059847878302642155,-15022993.96,0.0,-0.003983751738301183,1.0,-0.13482473051490573,-0.17376632752971552,-0.14276796084615972,-0.21115466866150767,-0.05479919385482712,0.14446693446083442,0.14947270056891188,-0.059959985925960524
605111.SH,2026-02-24,202350.0,20.0,34.0,0.4509539529711578,-0.22883281692458166,-0.2443050168320526,0.012236016341112212,-0.17992551828493575,-0.2109631613194994,0.1620929543833246,-0.03198672787060841,0.19616702658292273,0.05615739911199648,0.016330858960763583,-6492992.619999999,1.0,0.002515151320279965,1.0,0.0516565724438485,0.027012038376167474,0.16088513394769022,0.10826969748306572,-0.032025512111194976,0.024608173573481995,0.007739397121442358,0.01695768720982338
605111.SH,2026-02-25,205000.0,20.0,30.0,0.4224808649889971,0.10858307373027971,0.1086678040555878,0.03042255582025945,0.21820115992876576,0.21820115992876576,-0.38551852116194424,0.00017114616607116773,-0.02223129911387886,0.07462636080437862,0.004507405022536881,5693674.1,0.0,0.0007916513912406911,1.0,0.38907246309870985,0.3822687356175917,0.5590118121613917,0.5374340187313309,0.00013236192548460313,-0.20647455868619127,0.026208358813824502,0.005134233271596678
605111.SH,2026-02-26,209996.0,20.0,209.0,0.6542756555854591,0.38478716829816373,-0.4687498803525683,0.03017645341849658,0.4482185920725701,-0.7140466638735457,-0.423299403762149,-0.8117364665970523,0.3938083644931232,0.031971304944611055,-0.06569900687547747,-233128968.57999998,0.0,-0.0002818139988164194,1.0,0.6652765576665939,-0.19514894879056438,0.7648855350840731,-0.4134443272605778,-0.8091419587097548,0.20956510492081076,-0.016446697045943065,-0.06507217862641768
605111.SH,2026-02-27,218948.99999999983,20.0,72.0,0.42529943405661785,-0.4376573451085208,-0.42567286784962055,0.02656871366062048,-0.39032665234896496,-0.34867888135735053,0.12715110831742116,0.028114900881622717,0.30267038140115216,0.08213079961907092,-0.01840114496013079,-24964419.6,0.0,-0.0007370948435801027,1.0,-0.19292788873607258,-0.15207193628761662,-0.17179819391771062,-0.048076544744382665,0.0307094087689202,0.11842712182883974,0.033712797628516804,-0.017774316711070992
605111.SH,2026-03-02,219444.43999999994,20.0,82.0,0.48896774635943874,-0.29294400463379877,-0.31155521982581835,0.020013438003395886,-0.4524888655000492,-0.4655173669174406,-0.1023662661862021,-0.035065969635183714,0.20385906663357414,0.06613867759758521,0.003490401396160525,-20237208.68,1.0,0.00017247444800081753,1.0,-0.048214548261350576,-0.03795428826381442,-0.23396040706879484,-0.17867683334851403,-0.03787040792913893,0.01961580706126173,0.009981278485588732,0.004985285200775846
